price,bedrooms,sqft_living,grade,bathrooms,sqft_lot,floors,waterfront,view,condition
188000.0,3,1140,7,1.5,8500,1.0,0,0,4
626100.0,4,2280,8,2.5,7219,2.0,0,0,4
428750.0,3,1100,7,1.0,4080,1.0,0,0,4
522000.0,4,1800,8,2.25,8623,1.0,0,0,4
684000.0,4,2500,8,2.5,8434,2.0,0,0,4
1070000.0,3,2950,8,2.25,7232,1.0,0,2,3
611206.0,1,1940,8,1.0,6300,1.0,0,3,3
350000.0,2,1280,7,1.0,5250,1.0,0,0,4
894000.0,4,3800,9,2.5,22029,2.0,0,0,3
420000.0,2,930,7,1.0,5368,1.0,0,0,4
400000.0,5,1930,7,2.0,9747,1.0,0,0,4
675000.0,3,2980,10,3.0,28000,1.0,0,0,3
426000.0,4,2800,8,2.5,8494,2.0,0,0,3
750000.0,4,3190,10,2.25,11597,2.0,0,0,3
368000.0,3,1710,7,1.75,10800,1.0,0,0,4
342000.0,3,1980,6,1.0,6450,1.0,0,0,4
700000.0,3,1910,7,1.75,4800,1.0,0,0,3
848750.0,6,3160,8,3.75,5000,2.0,0,0,3
720000.0,3,1590,7,2.0,5200,1.0,0,0,3
525000.0,4,1890,8,2.25,8549,1.0,0,0,3
397900.0,3,2500,7,2.75,35245,1.0,0,0,3
405000.0,3,1740,7,2.0,18000,1.0,0,0,3
392800.0,3,1080,7,2.0,11856,1.0,0,0,5
394999.0,3,1730,7,1.5,7800,1.0,0,0,3
340000.0,3,2480,7,2.5,6112,2.0,0,0,3
482500.0,3,1450,7,2.25,1445,2.0,0,0,3
812500.0,4,2750,10,2.5,10159,2.0,0,0,3
450000.0,3,2820,8,2.5,10208,1.0,0,1,4
398000.0,3,1830,7,1.75,27468,1.0,0,0,3
1080000.0,2,1550,8,3.25,1767,3.0,1,3,3
540000.0,2,1640,7,2.0,3021,1.0,0,2,3
275000.0,4,1720,6,2.0,5472,1.0,0,0,3
780000.0,5,2880,8,2.0,12000,2.0,0,0,3
225000.0,3,1220,7,1.5,8345,1.5,0,0,3
503045.0,3,1560,9,3.0,2250,2.0,0,0,3
249000.0,2,1090,7,2.0,1357,2.0,0,0,3
569950.0,4,1140,7,1.0,5940,1.0,0,2,3
450000.0,2,1040,8,2.25,1377,2.0,0,0,3
1100000.0,4,2580,9,2.0,6000,1.0,0,0,5
700000.0,4,2310,7,2.5,3570,1.5,0,0,3
454000.0,3,1590,7,2.5,4094,2.0,0,0,3
555000.0,3,1270,7,1.75,9170,1.0,0,0,3
214000.0,3,1240,6,1.5,5200,1.0,0,0,5
590000.0,3,2210,8,2.5,8622,2.0,0,0,3
459900.0,3,2340,8,1.75,51836,1.5,0,0,3
205000.0,3,1420,7,1.5,5000,1.0,0,0,3
390000.0,3,1430,7,1.75,9857,1.0,0,2,4
970500.0,3,2470,8,2.75,10125,2.0,0,0,3
790000.0,3,2390,8,2.5,15084,2.0,0,0,3
320000.0,3,1120,7,1.0,10576,1.0,0,0,4
552500.0,3,2700,8,2.25,4025,2.0,0,0,4
1050000.0,3,3490,9,3.0,4500,2.5,0,0,3
230000.0,3,1640,7,1.0,7187,1.0,0,0,3
680000.0,3,1620,7,1.75,5500,1.0,0,0,3
985000.0,3,1670,8,1.75,5400,2.0,0,0,5
375000.0,4,1870,8,2.5,7471,2.0,0,0,3
431000.0,2,1300,6,1.5,4000,1.5,0,0,4
463000.0,3,2190,8,2.5,17108,2.0,0,0,3
350000.0,3,1320,7,1.75,10500,1.0,0,0,3
485000.0,3,1250,7,1.0,7200,1.0,0,0,3
355000.0,4,2040,7,1.75,15000,1.0,0,0,4
603500.0,3,2140,7,1.75,7280,1.0,0,0,3
860000.0,5,2510,8,1.75,6000,1.5,0,0,5
259875.0,5,2200,7,2.5,6250,2.0,0,0,3
685000.0,4,2170,7,2.5,8680,1.0,0,0,3
382500.0,4,2980,8,2.5,8786,2.0,0,0,3
490000.0,3,1180,7,1.0,2250,1.5,0,0,3
229000.0,3,1540,6,2.0,6000,1.0,0,0,4
430000.0,3,1540,6,2.0,6000,1.0,0,0,4
580000.0,5,3110,8,2.5,15783,1.0,0,0,3
510000.0,3,1370,8,1.75,6700,1.0,0,0,3
489990.0,5,2440,8,2.25,20828,1.5,0,0,4
440000.0,3,1760,7,2.25,1800,2.0,0,0,3
479950.0,3,2810,9,2.5,4984,1.0,0,0,3
875000.0,4,3220,10,2.5,22588,2.0,0,0,3
710800.0,3,2880,10,2.5,36820,2.0,0,0,3
565000.0,3,2700,8,2.5,6037,2.0,0,0,3
359999.0,5,2680,7,3.0,9624,2.0,0,0,3
625000.0,3,1780,7,1.75,4500,1.0,0,0,4
349950.0,3,2240,8,2.5,7565,2.0,0,0,3
415000.0,4,1610,7,2.0,9600,1.0,0,0,5
435000.0,2,1440,9,2.0,1170,2.0,0,0,3
225000.0,3,1550,7,1.75,9060,2.0,0,0,3
770000.0,3,1720,9,1.75,5000,1.0,0,0,3
340000.0,3,1740,7,1.75,10800,1.0,0,0,3
965000.0,5,3280,9,2.75,12673,1.0,0,0,4
667000.0,3,2216,9,2.75,31215,1.0,0,0,3
250000.0,1,1100,6,1.0,4373,1.0,0,0,2
397990.0,3,1180,7,1.0,11862,1.0,0,0,4
535000.0,3,2020,7,1.75,10031,1.0,0,0,5
265950.0,3,1150,6,1.5,8450,1.0,0,0,4
258000.0,3,2090,6,1.75,7461,1.0,0,0,3
505500.0,3,1300,8,2.5,1187,3.0,0,0,3
455000.0,5,2240,7,2.5,7770,1.0,0,0,3
1350000.0,5,3540,10,3.25,5971,1.0,0,2,3
600000.0,4,2840,8,2.25,31720,1.0,0,0,3
329800.0,4,2080,8,2.5,7047,2.0,0,0,3
222000.0,2,1550,6,1.0,38449,1.0,0,0,3
450000.0,4,1900,7,2.5,9240,1.0,0,0,3
952000.0,3,2760,9,3.5,4500,2.0,0,0,3
625000.0,4,1410,8,2.0,4480,1.5,0,0,3
226800.0,2,1240,7,1.0,11393,1.0,0,0,4
1210000.0,5,4420,11,4.25,13497,2.0,0,0,3
350000.0,4,3390,7,2.75,16153,1.0,0,0,4
395000.0,3,1400,7,1.75,8640,1.0,0,0,3
285000.0,5,2110,7,3.0,5260,2.0,0,0,3
553000.0,3,1310,7,1.0,18135,1.0,0,0,3
254000.0,3,1270,7,1.0,16800,1.0,0,0,4
348140.0,2,2060,6,1.5,10880,1.0,0,0,3
354950.0,4,2530,8,2.75,7350,1.0,0,0,5
706000.0,3,1900,7,2.75,6400,1.0,0,0,5
499000.0,4,2910,7,2.5,6479,2.0,0,0,3
427500.0,3,1900,7,1.5,43186,1.5,0,0,4
439000.0,5,2880,8,3.5,10000,2.0,0,3,3
545000.0,4,2820,9,2.5,25995,2.0,0,0,3
842000.0,3,1620,7,1.0,4774,1.5,0,0,3
685000.0,4,3320,9,2.5,38043,2.0,0,0,3
665000.0,4,3770,9,3.5,47480,2.0,0,0,3
255000.0,2,1200,6,1.0,9000,1.0,0,2,5
565000.0,5,2130,8,2.25,4360,1.0,0,2,3
274000.0,5,1950,7,1.75,8720,1.0,0,0,3
260000.0,3,1920,7,2.0,8075,1.0,0,0,4
581000.0,4,2510,7,2.0,13695,1.0,0,0,4
625000.0,3,1990,7,1.5,5978,1.5,1,4,4
220000.0,3,1230,7,1.0,9720,1.0,0,0,5
1330000.0,6,5720,10,4.25,10213,2.0,0,0,3
351000.0,4,1550,6,1.0,7260,1.0,0,0,4
413565.0,3,1690,8,2.5,1613,2.0,0,0,3
363000.0,3,1651,8,3.25,1779,2.0,0,0,3
679000.0,4,2260,8,1.75,41236,1.0,0,0,4
473000.0,2,1510,8,1.75,4555,1.0,0,0,3
585888.0,3,1490,7,2.0,7431,1.0,0,0,4
405000.0,4,2220,7,2.5,4652,2.0,0,0,3
650000.0,3,2800,8,1.75,19386,1.0,1,4,3
575000.0,3,2150,8,2.0,3880,1.0,0,0,3
220000.0,3,1400,7,2.25,7205,1.0,0,0,3
610000.0,4,2450,8,3.0,10117,1.0,0,0,5
499950.0,3,980,7,1.0,6380,1.0,0,0,3
883000.0,4,2800,9,2.5,6874,2.0,0,0,3
436000.0,2,1240,7,1.0,8100,1.5,0,2,3
320000.0,3,1610,8,2.5,1356,2.0,0,0,3
425000.0,3,1510,7,1.75,44000,1.0,0,0,3
204700.0,4,1670,7,2.0,9987,1.0,0,0,3
384000.0,6,2320,7,3.0,4502,1.0,0,0,4
314000.0,3,1900,7,2.75,8200,2.0,0,0,4
535000.0,3,2390,9,2.5,6263,2.0,0,0,3
426000.0,4,1470,7,1.5,5850,1.0,0,0,4
675000.0,4,2670,8,2.75,6780,2.0,0,3,5
380000.0,4,2540,8,2.5,6365,2.0,0,0,3
685000.0,3,3450,8,2.5,8000,3.0,0,0,4
429000.0,3,1700,7,2.0,52826,1.0,0,0,3
799000.0,4,1810,7,1.5,6583,1.0,0,0,3
318500.0,5,1550,7,1.75,6986,1.0,0,0,3
925000.0,3,4110,9,3.25,20900,2.0,0,0,3
420000.0,3,2080,7,1.5,5000,1.0,0,0,3
570000.0,2,1100,7,1.0,4000,1.0,0,0,3
1050000.0,4,3950,8,2.75,12840,2.0,0,0,5
333000.0,3,1250,7,1.0,8450,1.0,0,0,4
1360000.0,2,2620,8,1.75,14138,2.0,1,4,3
660000.0,3,2290,9,2.5,2798,3.0,0,0,4
350000.0,6,3500,7,4.5,8504,2.0,0,0,3
682500.0,6,3500,7,4.5,8504,2.0,0,0,3
399990.0,5,1690,7,2.75,4000,1.0,0,0,5
860000.0,5,4500,8,3.25,9648,2.0,0,4,4
216180.0,2,1120,6,1.0,7797,1.0,0,0,3
300000.0,4,1740,8,2.25,9613,2.0,0,0,5
145000.0,3,1010,7,1.0,11880,1.0,0,0,3
255000.0,3,1010,7,1.0,11880,1.0,0,0,3
250000.0,3,1200,6,1.75,24805,1.0,0,0,3
245000.0,3,1020,7,1.0,8625,1.0,0,0,3
445000.0,3,1850,8,1.75,7056,2.5,0,0,4
562000.0,3,1830,7,1.5,8000,1.0,0,0,4
501000.0,4,2070,7,1.0,7519,1.0,0,0,3
190000.0,3,1160,6,1.75,5850,1.0,0,0,4
862500.0,4,3280,10,2.75,24440,2.0,0,0,3
1090000.0,5,2340,10,2.5,6000,2.0,0,0,4
575000.0,5,3690,9,3.0,49709,1.0,0,2,3
250000.0,1,720,6,1.0,123710,1.0,0,0,4
310000.0,7,2660,7,1.5,15111,1.5,0,0,4
1400000.0,5,4300,10,3.25,9270,2.0,0,3,3
284850.0,3,1590,7,1.5,8256,1.0,0,1,3
570000.0,4,2590,9,2.5,7910,2.0,0,0,3
304000.0,3,1720,7,1.75,6000,1.0,0,2,3
560000.0,4,1790,8,2.5,9787,1.0,0,2,4
325000.0,3,1590,7,1.0,8160,1.0,0,1,3
557510.0,4,1580,7,2.0,4800,1.5,0,2,3
305000.0,4,2580,9,2.25,8820,1.0,0,0,4
320000.0,5,1740,5,1.0,27350,1.0,0,0,4
455000.0,5,3470,8,2.25,28212,1.5,0,0,4
383001.0,3,1180,7,1.0,7210,1.0,0,0,4
545000.0,3,1700,6,1.75,51649,1.5,0,0,5
487500.0,2,1190,7,1.0,5000,1.0,0,0,3
345000.0,5,2450,8,2.5,6994,2.0,0,0,3
583000.0,6,2630,8,2.75,16411,1.0,0,0,4
534950.0,3,2130,8,2.25,12286,2.0,0,0,3
403504.0,4,1060,6,1.0,5750,1.0,0,0,3
500000.0,3,1480,7,1.75,6120,1.5,0,0,3
319502.0,3,1610,7,1.75,38707,1.0,0,0,3
525000.0,4,2440,8,2.75,5080,2.0,0,0,3
563000.0,4,3100,8,3.0,15480,2.0,0,0,3
898500.0,4,2890,8,2.75,5000,1.5,0,0,3
651000.0,3,3240,10,2.5,108366,2.0,0,0,4
450000.0,4,2900,7,2.75,6400,2.0,0,0,3
665000.0,4,2650,8,2.25,8149,1.0,0,0,4
825000.0,4,2560,8,2.5,4000,2.0,0,0,5
200000.0,3,1150,6,1.0,4800,1.5,0,0,4
295000.0,3,1760,7,2.0,6092,1.0,0,0,3
748000.0,4,3220,10,2.5,8379,2.0,0,0,3
580000.0,3,3200,9,2.5,18750,1.0,0,0,2
275000.0,3,1250,6,1.0,10744,1.0,0,0,3
196000.0,3,1000,6,1.0,8470,1.0,0,0,4
235750.0,2,740,6,1.0,11250,1.0,0,0,2
315000.0,3,2170,8,2.25,8480,1.0,0,0,3
338000.0,4,2370,8,2.5,10631,2.0,0,0,3
353000.0,4,2300,8,2.5,4249,2.0,0,0,3
235000.0,3,1400,7,1.75,6300,1.0,0,0,3
569999.0,3,3080,9,2.5,13880,2.0,0,0,3
505000.0,4,2350,8,2.25,12540,2.0,0,0,3
1230000.0,4,2660,8,3.0,4600,1.5,0,0,3
299000.0,2,1250,7,1.75,34395,1.0,0,0,4
240000.0,3,1100,7,2.0,6360,1.0,0,0,3
1960000.0,3,3330,8,1.75,12566,1.0,1,4,4
1270000.0,4,3640,9,3.25,3604,2.0,0,2,5
405000.0,2,1350,7,1.75,2653,2.0,0,0,3
304000.0,4,1310,7,2.0,8454,1.0,0,0,4
272000.0,4,1800,7,2.25,5555,2.0,0,0,3
412000.0,2,1260,6,1.0,3960,1.0,0,0,3
698000.0,4,2990,9,2.5,7231,2.0,0,0,3
400000.0,2,1140,7,1.0,5100,1.0,0,0,3
305000.0,3,2100,8,2.5,6825,2.0,0,0,3
585000.0,4,2400,7,2.0,12753,1.0,0,0,4
190000.0,2,1400,7,1.5,9031,1.0,0,0,3
760000.0,4,2990,10,2.5,12788,2.0,0,0,3
570000.0,3,1930,8,1.75,36210,1.0,0,0,3
144000.0,3,980,6,1.0,6800,1.0,0,0,3
139000.0,2,690,5,1.0,5280,1.0,0,0,4
525000.0,4,1430,7,1.5,6380,1.5,0,0,4
293000.0,1,1110,6,1.0,5421,1.0,0,0,3
267100.0,2,1250,7,2.5,1580,2.0,0,0,3
1500000.0,4,3470,10,3.25,5222,2.0,0,0,3
240000.0,3,1500,7,2.25,15334,2.0,0,0,4
975000.0,3,2530,9,2.5,7000,2.5,0,4,3
279950.0,5,2150,7,1.75,7171,1.0,0,0,4
405000.0,3,1260,7,1.75,7373,1.0,0,0,4
400000.0,3,2740,9,2.5,83199,2.0,0,4,3
225000.0,3,960,5,1.0,6500,1.0,0,0,4
250000.0,3,1520,7,1.0,7800,1.0,0,0,4
272950.0,3,1570,7,2.25,9096,1.0,0,0,4
625000.0,5,3240,9,1.0,5324,2.0,0,0,3
670000.0,3,1280,7,1.75,2147,1.5,0,0,4
1070000.0,3,2130,9,2.5,3545,3.0,0,0,5
540000.0,3,1970,8,1.75,8200,1.0,0,0,5
525000.0,3,2990,9,2.5,6725,2.0,0,0,3
425000.0,2,1160,7,1.0,17700,1.0,0,0,3
465500.0,3,1890,7,1.75,7004,1.0,0,0,3
443500.0,3,2170,7,2.5,5866,2.0,0,0,3
850000.0,3,3260,9,2.5,91911,2.0,0,0,4
205000.0,3,1250,8,2.25,952,3.0,0,0,3
315000.0,4,1940,8,2.5,10200,1.0,0,0,4
470000.0,3,2150,8,2.5,8221,2.0,0,0,3
1100000.0,4,3310,9,2.25,8540,1.0,0,4,4
340000.0,3,3400,7,1.75,46382,1.0,0,0,3
310000.0,4,2660,8,2.5,12672,1.0,0,0,4
305000.0,3,950,7,1.0,13475,1.0,0,0,3
307150.0,3,1480,7,1.5,6752,1.0,0,0,4
729032.0,4,2840,9,2.5,12866,1.0,0,0,4
750000.0,5,3240,8,2.5,9960,1.0,0,1,3
289000.0,4,1961,7,2.5,3207,2.0,0,0,3
480000.0,3,1100,7,1.0,5700,1.0,0,0,3
529000.0,3,1500,8,1.75,7367,1.0,0,0,3
585000.0,3,1480,7,1.75,4800,2.0,0,0,4
704000.0,4,2510,8,2.75,12500,1.0,0,0,5
607000.0,4,1490,7,2.0,4054,1.5,0,0,5
580000.0,3,2190,8,2.25,8188,2.0,0,0,3
875000.0,5,2530,8,2.5,8564,2.0,0,0,4
610000.0,4,2440,8,2.5,9350,1.0,0,0,4
230000.0,3,1040,6,0.75,15000,1.0,0,0,3
510000.0,4,2450,8,2.25,62290,2.0,0,0,3
733000.0,4,2210,7,2.5,5002,1.0,0,0,3
169100.0,3,1050,7,2.0,18304,1.0,0,0,4
250000.0,3,1050,7,2.0,18304,1.0,0,0,4
500000.0,4,2730,8,2.25,35100,2.0,0,0,3
700000.0,2,1620,8,1.0,9855,1.0,0,4,3
379000.0,4,2410,8,2.75,5225,2.0,0,0,3
412133.0,2,920,7,1.0,4400,1.0,0,0,3
480000.0,4,2330,8,2.25,14190,1.0,0,0,3
650000.0,3,1940,7,1.75,10245,1.0,0,0,3
505000.0,2,1900,8,2.5,5065,2.0,0,0,3
931088.0,4,3510,9,2.5,17400,1.0,0,0,4
570000.0,4,1860,8,1.75,7700,1.0,0,0,4
475000.0,3,1380,6,1.0,4635,1.0,0,0,4
240000.0,6,2210,7,1.75,8594,1.0,0,0,3
462000.0,4,2640,8,2.5,47480,1.0,0,0,4
1120000.0,3,4530,8,2.5,22873,2.0,0,2,5
243000.0,3,1500,6,1.0,6600,1.0,0,0,2
660000.0,4,2010,8,2.25,15375,1.0,0,0,4
1190000.0,2,2080,8,1.75,8112,1.0,1,4,4
1680000.0,4,5584,11,4.25,68257,2.0,0,0,3
368000.0,3,2080,7,2.5,4307,2.0,0,0,3
811500.0,5,3970,9,4.25,4500,2.0,0,0,3
275000.0,2,770,6,1.0,8149,1.0,0,0,5
650000.0,4,2500,9,2.5,6005,2.0,0,0,3
485000.0,3,2410,7,2.0,50654,1.5,0,0,3
425000.0,3,1340,7,2.5,10018,1.0,0,0,4
530000.0,3,2640,8,2.5,13775,1.0,0,0,3
657000.0,4,2740,8,1.75,8520,1.0,0,2,3
315000.0,4,1580,7,2.75,3770,1.0,0,0,3
273000.0,4,2180,6,1.5,22870,1.0,0,0,4
550000.0,3,1960,8,2.75,13252,1.0,0,0,5
347000.0,2,1560,8,2.25,1705,2.0,0,0,3
525000.0,5,2440,7,2.75,8000,1.0,0,0,4
490000.0,3,990,8,1.5,1343,2.0,0,0,3
500000.0,3,2210,8,2.25,7916,2.0,0,0,3
585000.0,3,3080,9,2.75,7282,2.0,0,0,3
926500.0,4,2900,9,2.75,17802,1.0,0,2,3
465000.0,1,1020,7,1.0,3200,1.0,0,0,3
200000.0,4,1900,7,2.0,8160,1.0,0,0,3
1680000.0,6,5770,12,4.75,16747,2.0,0,3,3
220500.0,2,990,6,1.0,57499,1.0,0,0,2
329000.0,2,990,6,1.0,57499,1.0,0,0,2
715000.0,3,2080,8,4.0,2250,3.0,0,4,3
780000.0,3,2080,8,4.0,2250,3.0,0,4,3
410000.0,2,1480,7,1.0,4080,1.0,0,0,3
778100.0,2,1480,7,1.0,4080,1.0,0,0,3
406000.0,3,1090,7,1.0,11292,1.0,0,0,4
665000.0,4,2800,8,2.5,5900,1.0,0,0,3
305000.0,2,1000,7,1.0,8212,1.0,0,0,4
265000.0,3,1640,7,2.5,7668,2.0,0,0,3
485000.0,4,1620,7,1.0,4080,1.5,0,0,3
600000.0,3,2460,9,2.5,108900,1.0,0,0,4
510000.0,2,1860,7,1.5,5100,1.0,0,0,3
195000.0,2,1080,8,1.0,3899,1.0,0,0,4
432500.0,3,1980,7,1.75,5100,1.0,0,0,3
490000.0,3,1510,7,1.75,8433,1.0,0,0,4
270000.0,3,1690,7,2.5,7165,2.0,0,0,4
370000.0,2,1010,7,1.5,2102,2.0,0,0,3
327500.0,3,2090,8,2.5,12027,2.0,0,0,3
826000.0,2,1060,7,1.0,6120,1.0,0,0,3
510000.0,3,1750,7,1.75,7020,2.0,0,0,3
587750.0,2,890,7,1.0,4730,1.0,0,0,3
449228.0,5,3020,8,2.5,24750,1.0,0,0,3
660000.0,4,3170,9,2.5,186436,2.0,0,0,3
400000.0,5,2470,8,2.75,19200,1.0,0,0,5
612500.0,4,2060,7,2.0,5000,1.0,0,0,3
560000.0,4,2120,7,1.75,6250,1.0,0,0,5
727000.0,3,2180,8,2.25,4200,1.5,0,0,5
224000.0,4,2300,7,3.0,7609,2.0,0,0,4
1080000.0,4,4200,11,2.5,35267,2.0,0,0,3
439000.0,3,1480,7,2.25,7565,1.0,0,0,3
335000.0,3,2240,7,1.5,87625,1.5,0,0,2
779000.0,4,2740,8,1.5,4912,1.0,0,0,4
452000.0,5,1830,6,1.75,47916,1.5,0,0,3
775000.0,4,2000,7,3.0,5304,1.5,0,0,4
235000.0,3,1380,7,1.75,8362,1.0,0,0,3
370000.0,3,1620,7,1.75,37913,2.0,0,0,4
790000.0,4,3180,9,3.0,12070,2.0,0,0,4
903000.0,2,1140,6,1.5,7800,1.0,0,0,4
209950.0,3,970,6,1.0,9583,1.0,0,0,4
309000.0,3,1780,7,2.5,7859,2.0,0,0,3
440000.0,3,2240,7,1.75,8153,1.0,0,0,3
571500.0,4,2810,8,2.25,25990,2.0,0,0,3
514000.0,2,920,7,1.0,4000,1.0,0,0,4
323000.0,3,1830,7,1.75,12500,1.0,0,1,3
290000.0,2,1560,8,1.75,7575,1.0,0,0,3
1360000.0,3,2310,10,2.0,21318,1.0,0,0,3
551000.0,4,1470,7,1.5,5100,1.5,0,0,3
960000.0,4,3430,10,2.5,43560,1.5,0,2,5
720000.0,5,2900,9,2.5,9525,2.0,0,0,3
218000.0,3,1850,8,1.75,7684,1.0,0,0,3
334950.0,4,2190,8,2.5,7000,2.0,0,0,3
605000.0,4,2510,9,2.25,31584,2.0,0,0,4
825000.0,4,3200,9,3.25,4477,2.0,0,0,3
268500.0,4,1670,8,1.75,8000,1.0,0,0,4
230000.0,3,1010,7,1.75,9600,1.0,0,0,5
245500.0,2,1430,7,1.5,9782,1.0,0,0,3
440000.0,3,1880,7,2.25,7989,1.0,0,0,3
571500.0,4,2180,8,2.75,5799,2.0,0,0,4
182500.0,3,1830,7,2.25,4744,2.0,0,0,3
217000.0,2,970,6,1.0,5600,1.0,0,0,3
335000.0,2,1170,6,1.5,5248,1.0,0,0,5
501000.0,2,1010,7,1.0,4320,1.0,0,0,5
339950.0,3,2140,8,2.5,7641,1.0,0,0,3
340000.0,3,2230,8,1.75,10403,1.0,0,0,3
582500.0,2,1140,6,1.0,23779,1.5,0,0,3
298800.0,2,860,6,1.0,8189,1.0,0,0,3
317500.0,6,2540,8,1.75,8400,1.0,0,0,3
598000.0,4,2420,7,2.5,5118,1.5,0,2,5
375000.0,2,1640,8,2.25,2240,2.0,0,0,3
465000.0,4,2550,9,2.25,7650,2.0,0,2,4
551870.0,3,2507,8,2.5,18400,2.0,0,0,3
295000.0,3,1920,8,2.5,7229,2.0,0,0,3
263500.0,4,2210,8,1.75,6375,1.0,0,0,3
1100000.0,4,3530,8,4.0,8400,2.0,0,0,5
300000.0,2,1100,6,1.0,4010,1.5,0,0,5
780000.0,4,3390,8,1.0,4500,1.5,0,0,3
325000.0,3,1590,7,1.5,7936,1.0,0,0,3
370000.0,2,820,7,1.0,6550,1.0,0,0,3
715000.0,4,2370,8,2.5,10000,1.0,0,0,5
356000.0,4,1600,7,2.0,12500,1.0,0,0,5
329950.0,4,1740,8,1.75,7208,1.5,0,0,3
490000.0,3,1470,8,2.25,2500,2.0,0,0,3
429000.0,3,1410,8,3.25,1246,3.0,0,0,3
510000.0,4,1620,7,2.5,8125,2.0,0,0,4
550000.0,3,2360,7,2.5,4080,2.0,0,0,3
467500.0,3,1830,7,1.0,6453,1.0,0,0,4
615000.0,5,2130,7,2.0,4180,1.5,0,0,5
325000.0,2,990,6,1.0,15120,1.0,0,0,4
219950.0,2,1010,6,1.0,4120,2.0,0,0,3
950000.0,3,1720,7,1.0,9830,1.0,0,0,4
925000.0,3,1630,8,1.0,3200,1.5,0,0,4
251200.0,4,1310,7,1.5,8250,1.0,0,0,3
215000.0,3,1610,6,1.5,5304,1.0,0,0,4
245000.0,3,1850,7,2.0,8208,1.0,0,0,4
259000.0,3,1270,6,1.75,4815,1.5,0,0,3
349950.0,4,1420,7,1.5,6720,1.5,0,0,3
1570000.0,5,5220,11,4.5,67319,2.0,0,0,3
600000.0,2,1410,7,1.0,4500,1.0,0,0,3
405000.0,2,1170,8,1.5,1274,3.0,0,0,3
625000.0,3,1860,8,2.5,10027,2.0,0,0,3
430000.0,4,1620,7,1.0,37075,1.5,0,0,3
533000.0,3,1280,8,3.0,1085,3.0,0,0,3
1050000.0,4,2750,10,2.5,9949,2.0,0,0,3
230000.0,3,1420,5,1.75,3000,1.0,0,0,3
275000.0,4,2000,7,1.75,8700,1.0,0,0,5
403000.0,2,1100,7,1.0,3598,1.0,0,0,4
550388.0,3,1720,7,3.0,70567,1.0,0,2,5
415500.0,3,1240,7,1.5,12400,1.0,0,0,3
913000.0,3,2170,7,1.75,4000,1.0,0,0,4
334998.0,2,1800,6,1.0,5182,1.0,0,0,3
201500.0,3,1160,7,1.0,8320,1.0,0,0,4
820000.0,3,3030,10,2.5,46538,2.0,0,0,3
371000.0,3,890,7,1.0,7200,1.0,0,0,3
229950.0,4,2150,7,2.5,7670,1.0,0,0,5
344900.0,4,2150,7,2.5,7670,1.0,0,0,5
840000.0,3,2060,8,2.5,9715,2.0,0,0,3
285000.0,3,1380,7,1.5,12196,1.0,0,0,4
475000.0,4,1800,7,2.25,7200,1.0,0,0,3
420000.0,2,1460,6,1.0,7832,1.0,0,0,3
685000.0,3,2210,7,2.0,5000,1.5,0,2,3
879000.0,4,3590,10,3.0,89640,2.0,0,0,3
197200.0,3,1140,6,1.0,8775,1.0,0,0,3
529950.0,3,1240,7,1.0,5000,1.5,0,0,5
1090000.0,4,4340,11,2.5,141570,2.5,0,0,3
792000.0,3,1570,8,1.5,1050,2.0,0,0,3
262000.0,3,1680,7,2.5,10300,2.0,0,0,4
353900.0,3,1560,6,1.75,5760,1.0,0,0,5
380000.0,1,1200,7,1.5,44866,1.5,0,0,3
305000.0,3,1690,7,2.5,5175,2.0,0,0,3
440000.0,4,2310,7,2.0,5004,1.0,0,0,3
1010000.0,4,2650,9,3.5,3060,2.0,0,0,3
549900.0,5,3610,8,3.0,7555,2.0,0,0,3
270000.0,3,1760,7,2.25,8287,1.0,0,0,3
430000.0,3,940,7,1.0,12521,1.5,0,0,4
1930000.0,5,4830,11,4.25,8050,2.5,0,2,4
790500.0,4,3350,9,2.75,5416,2.0,0,0,3
447450.0,3,1570,8,2.25,7200,2.0,0,0,3
375000.0,3,2240,7,2.0,5200,1.0,0,0,3
565000.0,4,1950,7,2.0,9940,1.0,0,0,4
400000.0,2,1010,6,1.0,3916,1.0,0,2,4
246000.0,3,1630,8,1.5,10200,1.0,0,0,4
329922.0,3,1420,7,1.75,6289,1.0,0,0,3
1250000.0,5,3950,10,3.25,44431,1.0,0,0,3
375000.0,3,1210,6,1.0,7425,1.0,0,0,4
385000.0,3,1890,7,1.75,9920,1.0,0,0,3
591500.0,4,1690,7,2.5,4080,1.5,0,0,4
255000.0,4,2560,7,2.0,12155,1.0,0,0,4
275000.0,3,1350,7,1.5,7800,1.0,0,0,3
800000.0,4,3120,9,2.75,5000,2.0,0,0,3
327000.0,2,1140,7,1.0,7435,1.0,0,0,3
355000.0,4,2230,7,1.5,11536,1.0,0,1,4
310000.0,2,1050,6,1.0,8220,1.0,0,0,4
869000.0,5,4180,8,3.25,49222,2.0,0,0,4
272000.0,3,1200,7,2.0,5700,1.0,0,0,5
665000.0,5,3320,9,2.25,60984,2.0,0,0,3
225000.0,3,1590,7,2.5,8449,2.0,0,0,3
375000.0,3,2750,9,2.5,37096,2.0,0,0,3
375500.0,3,1530,8,1.5,7200,1.0,0,0,3
550000.0,3,1570,7,1.75,6500,1.0,0,0,3
248000.0,3,1470,7,1.0,7680,1.0,0,0,3
546940.0,3,1470,7,1.0,7680,1.0,0,0,3
680000.0,4,3150,9,3.0,6175,2.0,0,0,3
